"estimateID"	"estimator"	"studyID"	"groupID"	"sex"	"common.name"	"phylum"	"class"	"order"	"fam"	"genus"	"species"	"enrich"	"capt.gens"	"scope"	"strategy"	"n1i"	"m1i"	"sd1i"	"n2i"	"m2i"	"sd2i"	"A"	"C"	"B"	"D"	"PrintYear"	"enrich.present"	"capt.present"	"enrich.bin"	"capt.bin"
1087	"SMD"	185	544	"Mixed"	"White-tailed deer"	"Chordata"	"Mammalia"	"Artiodactyla"	"Cervidae"	"Odocoileus"	"virginianus"	-1	0	"Movement"	"ESR"	7	-174.6	76.19763776	6	-162	65.40137613	NA	NA	NA	NA	1999	0	1	0	0
199	"SMD"	24	114	"Mixed"	"Blue crab"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Portunidae"	"Callinectes"	"sapidus"	0	1.5	"Survival"	"ISR"	60	-47.07	79.98	60	-65.32	79.68	NA	NA	NA	NA	2004	1	1	0	1
546	"SMD"	101	277	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	39	806	81.18	11	881	86.23	NA	NA	NA	NA	2012	0	1	0	1
837	"SMD"	131	432	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	1	1.5	"Growth"	"ISR"	97	135	84.08	63	158	100.88	NA	NA	NA	NA	1993	1	1	1	1
844	"SMD"	131	433	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	0	1.5	"Growth"	"ISR"	97	135	84.08	51	148	166.01	NA	NA	NA	NA	1993	1	1	0	1
910	"SMD"	149	475	"Mixed"	"Amur ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Elaphe"	"schrenckii"	-1	0	"Movement"	"ESR"	2	-101.2	86.12560595	5	-116.5	54.56005865	NA	NA	NA	NA	2011	0	1	0	0
519	"SMD"	96	265	"Mixed"	"Gulf sturgeon"	"Chordata"	"Actinopterygii"	"Acipenseriformes"	"Acipenseridae"	"Acipenser"	"oxyrinchus"	-1	1.5	"Survival"	"ISR"	224	-11.22	86.28720096	1192	-26.66	85.43263371	NA	NA	NA	NA	2014	0	1	0	1
402	"SMD"	65	208	"Mixed"	"Eastern hellbender"	"Chordata"	"Amphibia"	"Caudata"	"Cryptobranchidae"	"Cryptobranchus"	"alleganiensis"	-1	0	"Movement"	"ESR"	21	-58.03	86.61	20	-79.34	100.94	NA	NA	NA	NA	2018	0	1	0	0
1074	"SMD"	181	539	"Male"	"Leopard"	"Chordata"	"Mammalia"	"Carnivora"	"Felidae"	"Panthera"	"pardus"	-1	0	"Movement"	"ESR"	5	-169.54	88.28639759	3	-220.7666667	51.91419202	NA	NA	NA	NA	2015	0	1	0	0
218	"SMD"	27	117	"Mixed"	"Lacertid lizard"	"Chordata"	"Reptilia"	"Squamata"	"Lacertidae"	"Psammodromus"	"algirus"	-1	1.5	"Movement"	"ISR"	2	108	96.17	9	263	147	NA	NA	NA	NA	2009	0	1	0	1
478	"SMD"	85	249	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	0.5	"Reproduction"	"ISR"	1630	84	104.02	1641	80.4	120.91	NA	NA	NA	NA	2018	0	1	0	1
547	"SMD"	101	277	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	57	739	113.25	95	882	107.21	NA	NA	NA	NA	2012	0	1	0	1
890	"SMD"	145	464	"Male"	"Gopher tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"polyphemus"	-1	0	"Movement"	"ESR"	8	-220	116	11	-689	635	NA	NA	NA	NA	2014	0	1	0	0
548	"SMD"	101	277	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	28	903	116.41	120	872	131.45	NA	NA	NA	NA	2012	0	1	0	1
854	"SMD"	134	439	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	5.5	"Reproduction"	"ISR"	40	962.3	134.4	68	859.7	121.8	NA	NA	NA	NA	1996	0	1	0	2
173	"SMD"	21	92	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	163	1066	135	31	1009	155	NA	NA	NA	NA	2008	0	1	0	1
549	"SMD"	101	277	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	41	828	140.87	125	855	111.8	NA	NA	NA	NA	2012	0	1	0	1
550	"SMD"	101	277	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	39	804	143.63	102	835	121.19	NA	NA	NA	NA	2012	0	1	0	1
340	"SMD"	50	179	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Movement"	"ESR"	10	-377.1	146.1	10	-711.6	244.92	NA	NA	NA	NA	2008	0	1	0	0
166	"SMD"	21	91	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	238	1049	151	68	1081	109	NA	NA	NA	NA	2008	0	1	0	1
159	"SMD"	21	90	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	201	793	152	31	822	197	NA	NA	NA	NA	2008	0	1	0	1
174	"SMD"	21	92	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	163	806	153	31	697	219	NA	NA	NA	NA	2008	0	1	0	1
167	"SMD"	21	91	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	238	784	171	68	731	145	NA	NA	NA	NA	2008	0	1	0	1
855	"SMD"	134	440	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	5.5	"Reproduction"	"ISR"	21	1145.4	176.1	32	1023.4	125.4	NA	NA	NA	NA	1996	0	1	0	2
160	"SMD"	21	90	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	201	1272	179	31	1302	214	NA	NA	NA	NA	2008	0	1	0	1
213	"SMD"	26	116	"Mixed"	"Brown teal"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Anas"	"chlorotis"	-1	1.5	"Constitution"	"ISR"	41	1556	216	7	1230	106	NA	NA	NA	NA	2006	0	1	0	1
1081	"SMD"	184	543	"Male"	"Asian elephant"	"Chordata"	"Mammalia"	"Proboscidea"	"Elephantidae"	"Elephas"	"maximus"	-1	0	"Movement"	"ESR"	12	-282	222	12	-1090	1276	NA	NA	NA	NA	2012	0	1	0	0
932	"SMD"	151	478	"Female"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	30	-459.7382	247.407397	7	-385.04888	222.3508233	NA	NA	NA	NA	2012	0	1	0	0
933	"SMD"	151	478	"Female"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	30	-459.7382	247.407397	22	-445.5309	479.8872052	NA	NA	NA	NA	2012	0	1	0	0
719	"SMD"	119	353	"Female"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	7	"Reproduction"	"ISR"	6	116.17	252.83	6	18.17	23.16	NA	NA	NA	NA	2004	0	1	0	2
341	"SMD"	50	179	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Survival"	"ESR"	10	364	252.98	10	253	144.2	NA	NA	NA	NA	2008	0	1	0	0
886	"SMD"	143	462	"Mixed"	"Woodchuck"	"Chordata"	"Mammalia"	"Rodentia"	"Sciuridae"	"Marmota"	"monax"	-1	0	"Movement"	"ESR"	14	-257	254.43	18	-490	407.29	NA	NA	NA	NA	2016	0	1	0	0
934	"SMD"	151	478	"Female"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	30	-535.4429	292.1542341	24	-918.6723	990.9273283	NA	NA	NA	NA	2012	0	1	0	0
935	"SMD"	151	478	"Female"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	30	-535.4429	292.1542341	9	-2574.20377	2280.33923	NA	NA	NA	NA	2012	0	1	0	0
219	"SMD"	28	118	"Mixed"	"Orange mud crab"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Portunidae"	"Scylla"	"olivacea"	-1	2.5	"Survival"	"ISR"	1789	56.05	292.44	446	29.12	21.03	NA	NA	NA	NA	2009	0	1	0	2
200	"SMD"	25	115	"Mixed"	"Asian houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"macqueenii"	-1	1	"Movement"	"ISR"	15	-176.61	325.72	257	-106.66	129.53	NA	NA	NA	NA	2013	0	1	0	1
220	"SMD"	29	119	"Female"	"Western capercaillie"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Tetrao"	"urogallus"	-1	0	"Survival"	"ESR"	15	186	330	17	23	17	NA	NA	NA	NA	2009	0	1	0	0
479	"SMD"	85	249	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	0.5	"Reproduction"	"ISR"	4561	95.6	339.4	7242	75	1306.89	NA	NA	NA	NA	2018	0	1	0	1
920	"SMD"	151	477	"Male"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	21	-758.84	344.4287273	16	-984.2508	1000.282041	NA	NA	NA	NA	2012	0	1	0	0
921	"SMD"	151	477	"Male"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	21	-758.84	344.4287273	4	-1876.40735	1601.300148	NA	NA	NA	NA	2012	0	1	0	0
922	"SMD"	151	477	"Male"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	20	-633.0936	412.0266701	20	-2002.0709	1675.925305	NA	NA	NA	NA	2012	0	1	0	0
936	"SMD"	151	478	"Female"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	29	-537.6331	417.8077368	30	-1783.0253	1120.196446	NA	NA	NA	NA	2012	0	1	0	0
201	"SMD"	25	115	"Mixed"	"Asian houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"macqueenii"	-1	1	"Movement"	"ISR"	10	-501.91	446.42	254	-235.71	302.01	NA	NA	NA	NA	2013	0	1	0	1
1096	"SMD"	189	549	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	114	226	480.4685213	54	215	286.5902999	NA	NA	NA	NA	2015	0	1	0	0
1094	"SMD"	189	548	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	112	229	486.8182412	46	223	217.0345595	NA	NA	NA	NA	2015	0	1	0	0
1078	"SMD"	182	541	"Female"	"White-tailed deer"	"Chordata"	"Mammalia"	"Artiodactyla"	"Cervidae"	"Odocoileus"	"virginianus"	-1	0	"Movement"	"ESR"	11	-1316	510.7602177	11	-2411	2016.507873	NA	NA	NA	NA	1990	0	1	0	0
679	"SMD"	114	331	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1	"Movement"	"ISR"	15	-450	515.11	25	-168	200	NA	NA	NA	NA	2007	0	1	0	1
202	"SMD"	25	115	"Mixed"	"Asian houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"macqueenii"	-1	1	"Movement"	"ISR"	4	-637.13	523.34	197	-272.03	388.79	NA	NA	NA	NA	2013	0	1	0	1
221	"SMD"	29	120	"Male"	"Western capercaillie"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Tetrao"	"urogallus"	-1	0	"Survival"	"ESR"	17	374	535	16	28	32	NA	NA	NA	NA	2009	0	1	0	0
894	"SMD"	145	465	"Female"	"Gopher tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"polyphemus"	-1	0	"Movement"	"ESR"	7	-681	544	9	-203	272	NA	NA	NA	NA	2014	0	1	0	0
1051	"SMD"	174	526	"Male"	"Alpine ibex"	"Chordata"	"Mammalia"	"Artiodactyla"	"Bovidae"	"Capra"	"ibex"	-1	0	"Movement"	"ESR"	20	-480.3322	566.735901	12	-684.226775	824.5624647	NA	NA	NA	NA	2012	0	1	0	0
414	"SMD"	68	214	"Male"	"Little owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"noctua"	-1	0.25	"Movement"	"ISR"	39	1896.77	596.71	4	316.13	209.22	NA	NA	NA	NA	2019	0	1	0	1
923	"SMD"	151	477	"Male"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	19	-704.6113	602.393051	14	-674.3762	468.455123	NA	NA	NA	NA	2012	0	1	0	0
924	"SMD"	151	477	"Male"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	19	-704.6113	602.393051	4	-863.12764	957.74725	NA	NA	NA	NA	2012	0	1	0	0
891	"SMD"	145	464	"Male"	"Gopher tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"polyphemus"	-1	0	"Movement"	"ESR"	8	-1390	641	11	-2556	2041	NA	NA	NA	NA	2014	0	1	0	0
551	"SMD"	101	278	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	20	28	684	190	93	967	NA	NA	NA	NA	2012	0	1	0	1
494	"SMD"	91	256	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	6.5	"Reproduction"	"ISR"	23	1772.96	724.38	27	1370.3	537.62	NA	NA	NA	NA	2016	0	1	0	2
175	"SMD"	21	92	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	163	4347	746	31	3759	934	NA	NA	NA	NA	2008	0	1	0	1
1095	"SMD"	189	548	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	112	50	751.3933723	46	100	2916.401893	NA	NA	NA	NA	2015	0	1	0	0
161	"SMD"	21	90	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	201	3997	762	31	4095	890	NA	NA	NA	NA	2008	0	1	0	1
391	"SMD"	62	204	"Mixed"	"Red-eared slider"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Trachemys"	"scripta"	1	0	"Movement"	"ESR"	11	-363.61	794.03	11	-323.22	386.5	NA	NA	NA	NA	2015	1	1	1	0
393	"SMD"	62	205	"Mixed"	"Red-eared slider"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Trachemys"	"scripta"	0	0	"Movement"	"ESR"	11	-363.61	794.03	12	-498.92	404.45	NA	NA	NA	NA	2015	1	1	0	0
552	"SMD"	101	278	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	20	16	797	120	81	968	NA	NA	NA	NA	2012	0	1	0	1
1052	"SMD"	174	526	"Male"	"Alpine ibex"	"Chordata"	"Mammalia"	"Artiodactyla"	"Bovidae"	"Capra"	"ibex"	-1	0	"Movement"	"ESR"	19	-732.8961	806.1358603	14	-1984.57275	2136.229677	NA	NA	NA	NA	2012	0	1	0	0
553	"SMD"	101	278	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	20	57	809	121	94	904	NA	NA	NA	NA	2012	0	1	0	1
1097	"SMD"	189	549	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Movement"	"ESR"	114	46	822.1350254	54	97	955.3009997	NA	NA	NA	NA	2015	0	1	0	0
168	"SMD"	21	91	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	238	4076	845	68	3920	670	NA	NA	NA	NA	2008	0	1	0	1
554	"SMD"	101	278	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	20	18	893	89	39	907	NA	NA	NA	NA	2012	0	1	0	1
555	"SMD"	101	278	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	20	12	897	80	48	961	NA	NA	NA	NA	2012	0	1	0	1
556	"SMD"	101	278	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	20	50	978	92	36	988	NA	NA	NA	NA	2012	0	1	0	1
557	"SMD"	101	278	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	20	11	1016	43	10	953	NA	NA	NA	NA	2012	0	1	0	1
895	"SMD"	145	465	"Female"	"Gopher tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"polyphemus"	-1	0	"Movement"	"ESR"	7	-1300	1018	9	-642	915	NA	NA	NA	NA	2014	0	1	0	0
754	"SMD"	124	378	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Constitution"	"ISR"	27	3802.11	1269.85	29	4258.05	1598.05	NA	NA	NA	NA	2019	0	0	0	0
1091	"SMD"	186	545	"Mixed"	"Western rattlesnake"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Crotalus"	"oreganus"	-1	0	"Movement"	"ESR"	14	-5838	1271	14	-7188	1369	NA	NA	NA	NA	2009	0	1	0	0
715	"SMD"	119	349	"Male"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	7	"Reproduction"	"ISR"	6	1946	1297.64	6	1133.67	1386.7	NA	NA	NA	NA	2004	0	1	0	2
718	"SMD"	119	352	"Female"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	7	"Reproduction"	"ISR"	6	1448	1322.7	6	1631.67	1115.11	NA	NA	NA	NA	2004	0	1	0	2
415	"SMD"	68	214	"Female"	"Little owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"noctua"	1	0.25	"Movement"	"ISR"	32	3934.792	1795.616	5	4092.7925	2662.31645	NA	NA	NA	NA	2019	1	1	1	1
416	"SMD"	68	214	"Female"	"Little owl"	"Chordata"	"Aves"	"Strigifformes"	"Strigidae"	"Athene"	"noctua"	0	0.25	"Movement"	"ISR"	32	3934.79	1795.62	5	1592.92	980.71	NA	NA	NA	NA	2019	1	1	0	1
496	"SMD"	91	256	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	6.5	"Reproduction"	"ISR"	23	5374.36	1982.64	27	4602.4	1822.14	NA	NA	NA	NA	2016	0	1	0	2
748	"SMD"	124	375	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Constitution"	"ISR"	47	4840.66	2393.43	30	5555.9	2710.58	NA	NA	NA	NA	2019	0	0	0	0
752	"SMD"	124	377	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Constitution"	"ISR"	26	4474.23	2426.04	47	4059.62	1669.26	NA	NA	NA	NA	2019	0	0	0	0
388	"SMD"	60	200	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Movement"	"ESR"	7	-2880	2590	19	-2026	1488	NA	NA	NA	NA	2017	0	1	0	0
750	"SMD"	124	376	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Constitution"	"ISR"	27	4792.62	2696.3	20	4413.21	2369.98	NA	NA	NA	NA	2019	0	0	0	0
746	"SMD"	124	374	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Constitution"	"ISR"	8	5230.36	2753.06	13	5084.74	3023.72	NA	NA	NA	NA	2019	0	0	0	0
392	"SMD"	62	204	"Mixed"	"Red-eared slider"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Trachemys"	"scripta"	1	0	"Movement"	"ESR"	11	-4550.26	2847.3	11	-3783.09	2357.97	NA	NA	NA	NA	2015	1	1	1	0
394	"SMD"	62	205	"Mixed"	"Red-eared slider"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Trachemys"	"scripta"	0	0	"Movement"	"ESR"	11	-4550.26	2847.3	12	-8622.06	5553.63	NA	NA	NA	NA	2015	1	1	0	0
744	"SMD"	124	373	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Constitution"	"ISR"	32	7821.14	2898.23	11	6629.07	2843.77	NA	NA	NA	NA	2019	0	0	0	0
887	"SMD"	144	463	"Mixed"	"European bison"	"Chordata"	"Mammalia"	"Artiodactyla"	"Bovidae"	"Bison"	"bonasus"	-1	1.5	"Constitution"	"ISR"	41	-8954.8	8848.88	5	-29323.59	28520	NA	NA	NA	NA	2018	0	1	0	1
481	"SMD"	86	250	"Mixed"	"Mulloway"	"Chordata"	"Actinopterygii"	"Perciformes"	"Sciaenidae"	"Argyrosomus"	"japonicus"	-1	0.5	"Movement"	"ISR"	4	-528084.5	72027.8	4	-804423.4	83567.4	NA	NA	NA	NA	2017	0	1	0	1
1	"LOR"	1	1	"Female"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	9	6	0	0	2017	1	1	1	0
5	"LOR"	1	2	"Female"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	0	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	9	7	0	0	2017	1	1	0	0
9	"LOR"	1	3	"Male"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	8	4	1	0	2017	1	1	1	0
13	"LOR"	1	4	"Male"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	0	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	8	3	1	0	2017	1	1	0	0
29	"LOR"	4	17	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	837	480	1706	2072	1994	0	1	0	1
33	"LOR"	4	19	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	582	277	1885	2240	1994	0	1	0	1
37	"LOR"	4	21	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	542	206	1910	2296	1994	0	1	0	1
49	"LOR"	7	27	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	7	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	1297	265	11886	9830	1985	0	1	0	2
50	"LOR"	7	28	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	7	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	797	268	10600	14993	1985	0	1	0	2
51	"LOR"	7	29	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	7	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	711	157	7565	9600	1985	0	1	0	2
52	"LOR"	7	30	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	7	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	343	223	10865	10482	1985	0	1	0	2
